,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label
302,26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0
303,21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,1
304,25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,1
305,21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0
306,24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,1
307,26,110000,RENT,3.0,PERSONAL,C,25000,,0,0.23,Y,2,1
308,23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,1
309,25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,0
310,24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,0
311,25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0
312,24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,1
313,26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,0
314,24,83300,RENT,0.0,MEDICAL,D,25000,,1,0.26,N,2,0
315,24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,1
316,22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,0
317,25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,1
318,25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0
319,22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,1
320,25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,1
321,24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,0
322,25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,0
323,23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,0
324,24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,1
325,21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,0
326,26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,1
327,26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,0
328,23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,0
329,23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,0
330,25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,0
331,26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0
332,22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,0
333,26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,1
334,23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,0
335,24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,0
336,25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0
337,24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,0
338,24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,1
339,24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,0
340,25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,0
341,25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,1
342,25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,0
343,26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,0
344,25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,1
345,23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,0
346,23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0
347,22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,1
348,24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0
349,25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,1
350,21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0
351,23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,1
352,23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0
353,23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,0
354,23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,1
355,23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,1
356,24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,1
357,22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,1
358,25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,0
359,22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,0
360,24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,1
361,25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,1
362,26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,0
363,22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0
364,25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,0
365,25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,1
366,23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,1
367,25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,1
368,23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,1
369,24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,1
370,22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0
371,24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,0
372,23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0
373,24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,1
374,25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0
375,26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,1
376,25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,0
377,25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,1
378,23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,1
379,24,16800,MORTGAGE,,DEBTCONSOLIDATION,A,3900,,1,0.23,N,3,0
380,25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,1
381,26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,1
382,22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,0
383,24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,1
384,24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,1
385,26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,1
386,23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,1
387,23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,1
388,25,160000,MORTGAGE,2.0,EDUCATION,A,9000,,0,0.06,N,3,0
389,25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,0
390,24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,1
391,23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,0
392,26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,,0,0.09,N,4,1
393,21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,0
394,25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,0
395,22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,1
396,25,111996,RENT,9.0,PERSONAL,D,24250,,0,0.22,N,3,1
397,21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,0
398,25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,0
399,23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,0
400,23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,0
401,22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,1
402,22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,1
403,23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,0
404,24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,1
405,26,48000,RENT,4.0,MEDICAL,A,24000,,1,0.5,N,3,1
406,21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,1
407,25,52000,RENT,,PERSONAL,B,24000,10.74,1,0.46,N,2,1
408,22,17352,MORTGAGE,,EDUCATION,C,2250,15.27,0,0.13,Y,3,1
409,24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,1
410,22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0
411,22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,1
412,26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,1
413,25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,1
414,22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,1
415,21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,1
416,26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,1
417,22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,1
418,26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,,1,0.37,N,2,1
419,22,17760,MORTGAGE,6.0,EDUCATION,C,4975,,1,0.28,Y,3,0
420,23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,1
421,23,66000,RENT,6.0,VENTURE,A,24000,,1,0.36,N,4,1
422,24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,1
423,25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,0
424,22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,1
425,24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,1
426,23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,1
427,22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,1
428,22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,1
429,24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,0
430,24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,,1,0.32,N,3,1
431,26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,1
432,23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,1
433,22,18000,OWN,,VENTURE,B,2000,11.49,0,0.11,N,3,0
434,24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,0
435,22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,1
436,23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,1
437,23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,0
438,26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,0
439,25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,0
440,22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,0
441,25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,0
442,21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,1
443,21,18000,OWN,,EDUCATION,B,5000,11.11,1,0.28,N,2,1
444,26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,1
445,24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,1
446,24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,1
447,22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,,1,0.24,Y,2,1
448,26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,1
449,22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,0
450,24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,0
451,26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,1
452,24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,1
453,23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,0
454,24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,0
455,25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,0
456,24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,1
457,23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,Y,3,1
458,23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,0
459,23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,1
460,24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,1
461,21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,1
462,26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,0
463,26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,1
464,26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,,0,0.14,Y,2,1
465,21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,0
466,24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,,1,0.55,N,2,1
467,23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,1
468,24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,1
469,24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,1
470,25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4,1
471,23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,N,4,0
472,22,18000,OWN,2.0,MEDICAL,C,4000,,1,0.22,N,2,0
473,22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2,0
474,25,18000,MORTGAGE,1.0,MEDICAL,B,4000,,1,0.22,N,3,1
475,21,18000,OWN,5.0,VENTURE,B,3375,,1,0.19,N,2,1
476,22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2,0
477,22,43385,RENT,7.0,PERSONAL,C,23000,,1,0.53,N,3,1
478,25,56544,RENT,3.0,EDUCATION,B,23000,,1,0.41,N,2,1
479,23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4,1
480,24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4,0
481,25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3,1
482,24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,1
483,23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2,1
484,22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,0
485,25,80000,RENT,9.0,VENTURE,C,23000,,0,0.29,N,2,0
486,24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,N,2,0
487,22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4,1
488,23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,0
489,24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3,0
490,26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,Y,2,1
491,24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4,1
492,24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3,1
493,23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,N,3,1
494,25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,1
495,25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,N,2,0
496,21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,Y,4,0
497,22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3,1
498,25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2,1
499,23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4,1
500,24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2,1
501,25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2,1
502,26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,N,3,1
503,22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,N,4,0
504,22,66000,RENT,1.0,EDUCATION,F,22000,,1,0.33,N,2,1
505,23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3,0
506,24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,N,2,0
507,22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3,1
508,26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3,0
509,21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,N,3,1
510,24,80000,RENT,0.0,MEDICAL,A,22000,,0,0.28,N,4,0
511,26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,N,2,0
512,24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2,1
513,25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3,1
514,23,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,N,4,0
515,25,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,N,3,1
516,25,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,N,2,0
517,21,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,N,3,1
518,23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4,0
519,23,110000,RENT,0.0,PERSONAL,B,22000,,0,0.2,N,3,0
520,22,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,N,2,1
521,25,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,N,2,1
522,24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2,1
523,23,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,0.39,Y,4,0
524,26,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,Y,3,1
525,22,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,Y,3,1
526,22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3,0
527,22,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.13,N,3,0
528,24,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,N,2,0
529,24,19200,MORTGAGE,,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,N,4,0
530,25,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,N,4,1
531,24,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,N,3,1
532,24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3,1
533,24,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,Y,3,1
534,25,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,N,4,1
535,22,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,N,3,1
536,25,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.45,N,2,1
537,25,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.42,N,2,0
538,22,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,Y,2,1
539,22,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,N,3,1
540,26,19200,OWN,0.0,EDUCATION,B,9250,,1,0.48,N,2,1
541,24,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,Y,3,1
542,24,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.33,Y,4,1
543,21,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.6,N,4,0
544,22,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,Y,4,1
545,23,19200,MORTGAGE,7.0,MEDICAL,A,3000,,1,0.16,N,4,1
546,26,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.53,N,4,1
547,25,19200,OWN,2.0,VENTURE,B,1000,,0,0.05,N,3,0
548,26,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,0.5,Y,4,1
549,23,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0.33,N,2,1
550,26,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0.21,N,4,1
551,22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.36,N,3,1
552,22,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,0.3,Y,4,1
553,26,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,N,3,0
554,22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0.28,N,3,0
555,22,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0.26,N,3,1
556,25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,Y,4,1
557,24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,N,2,1
558,23,80000,RENT,3.0,MEDICAL,B,21000,11.99,0,0.26,N,3,0
559,24,84000,RENT,8.0,MEDICAL,B,21000,10.75,0,0.25,N,4,0
560,26,85000,RENT,3.0,HOMEIMPROVEMENT,C,21000,13.92,0,0.25,N,3,1
561,22,93000,RENT,1.0,EDUCATION,B,21000,9.91,0,0.23,N,3,0
562,26,81000,RENT,10.0,EDUCATION,E,21000,16.95,1,0.26,Y,3,1
563,26,97000,RENT,1.0,EDUCATION,A,21000,7.9,0,0.22,N,3,0
564,26,97000,RENT,3.0,EDUCATION,C,21000,,0,0.22,Y,3,1
565,25,100000,RENT,2.0,PERSONAL,D,21000,16.49,1,0.21,Y,3,0
566,26,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,0.39,Y,2,1
567,21,19253,MORTGAGE,,DEBTCONSOLIDATION,A,6250,6.17,1,0.32,N,3,1
568,26,125000,RENT,5.0,HOMEIMPROVEMENT,A,21000,8.9,0,0.17,N,2,0
569,25,125000,RENT,9.0,EDUCATION,C,21000,12.99,0,0.17,Y,3,1
570,23,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0.25,N,2,0
571,21,19500,MORTGAGE,0.0,EDUCATION,B,15000,9.64,1,0.77,N,2,1
572,26,50000,RENT,7.0,VENTURE,A,20500,7.49,1,0.41,N,3,1
573,23,70000,RENT,2.0,EDUCATION,C,20500,13.16,0,0.29,Y,3,1
574,22,19800,OWN,1.0,EDUCATION,A,2100,8.38,0,0.11,N,4,1
575,123,80004,RENT,2.0,EDUCATION,B,20400,10.25,0,0.25,N,3,0
576,23,54000,RENT,7.0,PERSONAL,A,20375,7.49,1,0.38,N,2,1
577,26,26000,RENT,10.0,EDUCATION,B,20050,9.76,1,0.77,N,2,1
578,24,33000,RENT,1.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.61,N,3,1
579,23,20000,OWN,0.0,PERSONAL,B,5000,11.71,0,0.25,N,4,0
580,22,20000,OWN,6.0,PERSONAL,B,9250,10.65,0,0.46,N,4,0
581,24,35364,RENT,1.0,MEDICAL,B,20000,12.53,1,0.57,N,4,1
582,25,38000,RENT,4.0,MEDICAL,D,20000,14.59,1,0.53,N,4,1
583,23,32000,RENT,3.0,DEBTCONSOLIDATION,D,20000,12.61,1,0.63,N,4,1
584,25,38004,RENT,6.0,MEDICAL,C,20000,13.11,1,0.53,N,2,0
585,23,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0,0.32,N,4,0
586,25,38556,RENT,9.0,PERSONAL,C,20000,11.22,1,0.52,Y,4,1
587,23,32900,RENT,1.0,EDUCATION,D,20000,16.0,1,0.61,N,2,1
588,25,34000,RENT,10.0,HOMEIMPROVEMENT,B,20000,8.88,1,0.59,N,4,1
589,24,40000,RENT,4.0,PERSONAL,B,20000,12.53,1,0.5,N,3,1
590,21,36000,RENT,5.0,MEDICAL,D,20000,,1,0.56,Y,2,1
591,26,20000,MORTGAGE,5.0,MEDICAL,A,4800,5.99,0,0.24,N,3,0
592,25,42000,RENT,2.0,EDUCATION,C,20000,13.47,1,0.48,N,4,0
593,22,42224,RENT,7.0,VENTURE,A,20000,6.99,1,0.47,N,4,0
594,25,20000,OWN,0.0,PERSONAL,D,5650,15.99,0,0.28,Y,2,1
595,23,20000,MORTGAGE,7.0,EDUCATION,C,3625,,0,0.18,Y,3,0
596,22,37212,RENT,6.0,DEBTCONSOLIDATION,E,20000,16.69,1,0.54,N,3,1
597,25,38000,RENT,9.0,MEDICAL,B,20000,11.11,1,0.53,N,4,1
598,22,45000,RENT,0.0,EDUCATION,A,20000,7.9,1,0.44,N,4,1
599,23,45000,RENT,4.0,PERSONAL,B,20000,10.25,1,0.44,N,2,1
600,24,45000,RENT,8.0,MEDICAL,E,20000,,1,0.44,N,2,1
601,23,20000,OWN,7.0,MEDICAL,A,1200,7.49,0,0.06,N,3,0
602,22,45000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.92,1,0.44,Y,3,0
603,24,39000,RENT,5.0,MEDICAL,D,20000,14.74,1,0.51,N,2,1
604,24,46500,RENT,5.0,EDUCATION,B,20000,10.62,1,0.43,N,2,1
605,22,48000,RENT,7.0,VENTURE,B,20000,10.65,1,0.42,N,3,1
606,22,42000,RENT,1.0,PERSONAL,D,20000,12.99,1,0.48,N,3,1
607,22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0.41,N,4,1
608,22,20000,OWN,3.0,EDUCATION,A,7500,5.79,0,0.38,N,4,0
609,23,49400,RENT,0.0,EDUCATION,A,20000,6.54,1,0.4,N,4,1
